elapsed time,species,compartment,concentration,
91.8557,V2R,Basolateral membrane,6.9959E02
91.8557,V2R,Cytoplasm,0.0000E00
91.8557,V2R,Interstitium,0.0000E00
91.8557,G(A):GDP,Basolateral membrane,0.0000E00
91.8557,G(A):GDP,Cytoplasm,4.5099E-02
91.8557,G(A):GDP,Interstitium,0.0000E00
91.8557,V2R:AVP:G(A):GTP,Basolateral membrane,3.7057E-05
91.8557,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
91.8557,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
91.8557,G(BG),Basolateral membrane,0.0000E00
91.8557,G(BG),Cytoplasm,9.2732E-02
91.8557,G(BG),Interstitium,0.0000E00
91.8557,AVP,Basolateral membrane,0.0000E00
91.8557,AVP,Cytoplasm,0.0000E00
91.8557,AVP,Interstitium,9.8627E00
91.8557,V2R:AVP:G(ABG):GDP,Basolateral membrane,2.2061E-02
91.8557,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
91.8557,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
91.8557,V2R:AVP,Basolateral membrane,1.1418E-01
91.8557,V2R:AVP,Cytoplasm,0.0000E00
91.8557,V2R:AVP,Interstitium,0.0000E00
102.0625,G(ABG):GDP,Basolateral membrane,0.0000E00
102.0625,G(ABG):GDP,Cytoplasm,3.6468E02
102.0625,G(ABG):GDP,Interstitium,0.0000E00
102.0625,V2R:G(A):GTP,Basolateral membrane,9.7088E-03
102.0625,V2R:G(A):GTP,Cytoplasm,0.0000E00
102.0625,V2R:G(A):GTP,Interstitium,0.0000E00
102.0625,G(A):GTP,Basolateral membrane,0.0000E00
102.0625,G(A):GTP,Cytoplasm,2.3158E-02
102.0625,G(A):GTP,Interstitium,0.0000E00
102.0625,V2R:AVP:G(A):GDP,Basolateral membrane,1.3821E-03
102.0625,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
102.0625,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
102.0625,V2R:G(ABG):GDP,Basolateral membrane,1.5519E02
102.0625,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
102.0625,V2R:G(ABG):GDP,Interstitium,0.0000E00
102.0625,V2R:G(A):GDP,Basolateral membrane,2.0457E-02
102.0625,V2R:G(A):GDP,Cytoplasm,0.0000E00
102.0625,V2R:G(A):GDP,Interstitium,0.0000E00
102.0625,V2R,Basolateral membrane,6.8763E02
102.0625,V2R,Cytoplasm,0.0000E00
102.0625,V2R,Interstitium,0.0000E00
102.0625,G(A):GDP,Basolateral membrane,0.0000E00
102.0625,G(A):GDP,Cytoplasm,4.8512E-02
102.0625,G(A):GDP,Interstitium,0.0000E00
102.0625,V2R:AVP:G(A):GTP,Basolateral membrane,5.5376E-05
102.0625,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
102.0625,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
102.0625,G(BG),Basolateral membrane,0.0000E00
102.0625,G(BG),Cytoplasm,1.0327E-01
102.0625,G(BG),Interstitium,0.0000E00
102.0625,AVP,Basolateral membrane,0.0000E00
102.0625,AVP,Cytoplasm,0.0000E00
102.0625,AVP,Interstitium,9.8476E00
102.0625,V2R:AVP:G(ABG):GDP,Basolateral membrane,2.6414E-02
102.0625,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
102.0625,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
102.0625,V2R:AVP,Basolateral membrane,1.2459E-01
102.0625,V2R:AVP,Cytoplasm,0.0000E00
102.0625,V2R:AVP,Interstitium,0.0000E00
112.2692,G(ABG):GDP,Basolateral membrane,0.0000E00
112.2692,G(ABG):GDP,Cytoplasm,3.5332E02
112.2692,G(ABG):GDP,Interstitium,0.0000E00
112.2692,V2R:G(A):GTP,Basolateral membrane,1.1466E-02
112.2692,V2R:G(A):GTP,Cytoplasm,0.0000E00
112.2692,V2R:G(A):GTP,Interstitium,0.0000E00
112.2692,G(A):GTP,Basolateral membrane,0.0000E00
112.2692,G(A):GTP,Cytoplasm,2.4680E-02
112.2692,G(A):GTP,Interstitium,0.0000E00
112.2692,V2R:AVP:G(A):GDP,Basolateral membrane,1.7928E-03
112.2692,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
112.2692,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
112.2692,V2R:G(ABG):GDP,Basolateral membrane,1.6654E02
112.2692,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
112.2692,V2R:G(ABG):GDP,Interstitium,0.0000E00
112.2692,V2R:G(A):GDP,Basolateral membrane,2.4170E-02
112.2692,V2R:G(A):GDP,Cytoplasm,0.0000E00
112.2692,V2R:G(A):GDP,Interstitium,0.0000E00
112.2692,V2R,Basolateral membrane,6.7626E02
112.2692,V2R,Cytoplasm,0.0000E00
112.2692,V2R,Interstitium,0.0000E00
112.2692,G(A):GDP,Basolateral membrane,0.0000E00
112.2692,G(A):GDP,Cytoplasm,5.1691E-02
112.2692,G(A):GDP,Interstitium,0.0000E00
112.2692,V2R:AVP:G(A):GTP,Basolateral membrane,7.9457E-05
112.2692,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
112.2692,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
112.2692,G(BG),Basolateral membrane,0.0000E00
112.2692,G(BG),Cytoplasm,1.1388E-01
112.2692,G(BG),Interstitium,0.0000E00
